"HBID","dtiAcquired","dtiSeries35Acquired","dtiSeries35MatchedXnat","dtiSeries35TrXnat","dtiSeries35nVolumesXnat","dtiSeries35InterSliceSpacingXnat","dtiSeries35ProtocolValidationStatus","dtiSeries36Acquired","dtiSeries36MatchedXnat","dtiSeries36nVolumesXnat","dtiSeries36TrXnat","dtiSeries36InterSliceSpacingXnat","dtiSeries64MB2AcquiredXnat","dtiSeries64MB2TrXnat","dtiSeries64MB2nVolumesXnat","dtiSeries36ProtocolValidationStatus","dti64ProtocolValidationStatus","dti64Clipcount","dti64Tsnr","dti64Gmean","dti64Drift","dti64Outmax","dti64Outmean","dti64Outcount","dti64MeanAbsRMS","dti64MeanRelRMS","dti64MaxAbsRMS","dti64MaxRelRMS","dti32Clipcount","dti32Tsnr","dti32Gmean","dti32Drift","dti32Outmax","dti32Outmean","dti32Outcount","dti32MeanAbsRMS","dti32MeanRelRMS","dti32MaxAbsRMS","dti32MaxRelRMS","dti64ProtocolValidationStatusExclude","dti32ProtocolValidationStatusExclude","dti32QAManualScore","dti64QAManualScore","dti64Bedpost","dti64QAManualScoreExclude","dti32QAManualScoreExclude","dti64Exclude","dti32Exclude"
1470401953,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.29927,159.116059,0.00132717,604,271.172,0,0.381038,0.144019,0.570668,0.202435,0,7.498827,159.552981,0.041961,1026,712.219,1,0.191844,0.197277,0.373098,0.202435,0,0,2,2,1,0,0,0,0
1333776331,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.536604,151.445313,0.0198492,439,243.75,0,0.349529,0.210974,0.603675,0.356727,0,7.751355,151.345025,0.0359209,863,639.531,0,0.138311,0.121913,0.235083,0.179849,0,0,2,2,1,0,0,0,0
333924186,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.053104,169.375334,-0.0267848,7225,977.938,20,1.17915,0.877696,2.3798,1.75997,0,7.306747,171.032512,0.0681465,2099,770,6,0.310046,0.350886,0.642284,0.413918,0,0,2,1,1,0,0,0,0
835560282,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.690957,157.689389,0.0285995,1202,349.797,4,0.316944,0.140408,0.579152,0.228904,0,7.925173,157.544184,0.0401136,2168,862.094,6,0.149639,0.12475,0.228904,0.228904,0,0,2,2,1,0,0,0,0
1812134246,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
266419891,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.559008,141.160464,0.0341808,509,222.891,0,0.642393,0.240274,1.01256,0.458174,0,7.864348,140.99319,0.0582323,1060,592.062,2,0.327604,0.276356,0.524636,0.458174,0,0,2,2,1,0,0,0,0
2339362899,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.993367,138.526319,0.00390424,587,237.141,0,0.829576,0.325172,1.46841,0.644311,0,7.354867,138.737199,-0.00515577,1090,676.312,2,0.23725,0.240019,0.440434,0.271316,0,0,2,2,1,0,0,0,0
1478569228,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.325246,156.587027,0.0156433,2640,333.375,1,0.365921,0.326129,0.540465,0.529673,0,7.681883,156.663357,0.0477929,1762,753.75,3,0.294712,0.287676,0.456535,0.456535,0,0,2,1,1,0,0,0,0
2854676166,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,2,7.191183,173.594547,0.0158774,4329,481.047,4,0.696457,0.739888,1.96294,1.69029,1,7.529563,173.859469,0.0463305,1225,788.312,7,0.2792,0.291193,0.51921,0.318391,0,0,2,2,1,0,0,0,0
3193273925,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.715777,145.487654,0.0217615,9355,1013.12,14,0.950489,0.81073,2.45685,1.97509,0,7.026915,145.401325,0.0585707,7490,1279.69,10,0.691114,1.01578,1.3431,1.3431,0,0,1,1,1,0,0,0,0
3694177249,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
3529593059,1,1,0,8600,35,2,0,1,0,36,8600,2,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,1,1,1
1392758224,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.037129,170.522148,0.0117219,466,306.781,0,0.143705,0.122536,0.262412,0.166587,0,8.248421,170.070274,0.0345413,1106,799.25,4,0.0919807,0.0912288,0.145039,0.130903,0,0,2,2,1,0,0,0,0
2201863517,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.533084,144.931967,0.0111596,1060,319.25,1,0.408768,0.164928,0.702592,0.251032,0,7.786332,144.892738,-0.00263373,1739,801.781,5,0.178323,0.178913,0.288231,0.246738,0,0,2,2,1,0,0,0,0
443219575,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.953114,150.513652,-0.00451361,1960,357.25,5,1.51801,0.43968,2.05402,1.32018,0,7.304031,150.829647,0.010993,2635,900.75,6,0.930081,0.769516,1.47006,1.32018,0,0,2,1,1,0,0,0,0
830499760,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.935565,147.470692,0.0031373,1498,409.344,5,0.825807,0.439425,1.92137,0.924327,0,7.430844,148.424127,0.0686397,1426,674.625,2,0.243836,0.260563,0.476584,0.266203,0,0,2,2,1,0,0,0,0
40836548,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.575951,156.736518,0.0378335,7774,1320.3,18,0.584343,0.485245,0.964415,0.732164,0,5.195737,152.220737,-0.0706546,5304,1653.53,13,0.39311,0.347829,0.606094,0.573237,0,0,0,0,1,1,1,1,1
1059746511,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.369714,161.785888,0.013092,1252,372.797,1,0.683191,0.299856,1.13907,0.441131,0,7.555688,162.074589,0.0127787,1359,793.688,5,0.343249,0.380274,0.607891,0.421857,0,0,2,2,1,0,0,0,0
104629839,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.329408,175.44947,0.0181824,10395,1288.56,14,0.907702,1.20442,4.06072,3.91716,0,8.238214,177.437265,0.0356504,2334,752.781,3,0.10986,0.146892,0.169066,0.160514,0,0,2,1,1,0,0,0,0
3921210122,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.921221,169.315519,0.0146805,923,310.578,0,0.44193,0.168951,0.689965,0.314704,0,8.169312,169.335496,0.0319248,1337,805.5,5,0.240054,0.216657,0.405457,0.314704,0,0,2,2,1,0,0,0,0
929171989,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.048134,145.338633,0.0104064,1435,365.25,2,0.615022,0.238108,0.92585,0.627253,0,7.229032,145.541012,0.0299534,1249,725.312,3,0.247507,0.393311,0.584067,0.628167,0,0,2,2,1,0,0,0,0
4028118579,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.272778,158.868643,-0.00557709,5968,478.766,2,1.36322,0.345399,1.85765,1.29572,0,7.493222,160.00538,0.000514056,7083,1035.62,4,0.894484,0.701484,1.38773,1.29572,0,0,2,2,1,0,0,0,0
1758233379,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.380167,163.639045,-0.0135478,6160,1276.98,18,2.62273,0.782409,4.54372,1.65847,0,6.694117,165.059112,0.00681258,2732,1055.25,16,0.775037,0.89858,1.75737,1.22941,0,0,2,2,1,0,0,0,0
32977899,1,1,1,8100,35,2,1,0,0,,,,0,,,0,0,0,7.011002,138.273072,0.0471431,1533,695.344,5,0.60197,0.663556,1.2414,0.762597,0,7.011002,138.273072,0.0471431,1533,695.344,5,0.60197,0.663556,1.2414,0.762597,1,0,0,0,0,1,1,1,1
3810097204,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.165628,163.688828,-0.0234168,1560,394.516,6,0.95619,0.465822,2.06496,0.847208,0,7.965149,164.99658,0.00676765,2823,874.062,6,0.276776,0.244013,0.441498,0.388831,0,0,2,2,1,0,0,0,0
2860940430,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.971663,138.164471,0.0115159,789,261.547,0,0.329317,0.361402,0.4871,0.743883,0,7.257713,138.182419,0.0134542,789,607.531,0,0.235523,0.269472,0.454818,0.287191,0,0,2,2,1,0,0,0,0
1639265869,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.798318,170.071193,-0.00300698,1569,341.609,2,0.288739,0.219511,0.382142,0.308704,0,8.151868,171.357738,0.0138982,1259,742.812,3,0.205872,0.210231,0.365338,0.252277,0,0,2,1,1,0,0,0,0
2905707501,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.739916,157.296963,0.0162336,1734,336.891,2,0.241212,0.0879956,0.326286,0.20811,0,7.923709,157.109621,0.0142833,1289,812.656,8,0.159996,0.140862,0.271877,0.20811,0,0,2,2,1,0,0,0,0
3964206220,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.507917,153.066608,0.0123737,572,282.359,0,0.670206,0.288855,1.23244,0.619281,0,8.080403,153.347574,0.0634889,1294,762.656,4,0.186586,0.224127,0.315104,0.315104,0,0,2,2,1,0,0,0,0
3137567718,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.940761,154.52292,0.0123757,1593,449.406,6,0.798489,0.366991,1.27081,0.831805,0,7.089114,154.347328,0.00353601,1677,872.75,7,0.394053,0.521427,0.965463,0.826158,0,0,2,2,1,0,0,0,0
494182284,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,4.417268,167.929118,-0.0322485,10329,2993.17,59,2.27839,2.81874,6.06666,6.65661,0,4.9343,169.601,0.0632351,8950,3480.31,28,1.3331,2.76033,2.57341,2.94725,0,0,0,0,1,1,1,1,1
813652829,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.919242,142.446334,0.0151194,7678,1364.66,21,1.0453,0.942389,2.36107,1.56736,0,6.692762,143.104088,0.0662184,11438,1452.75,12,0.358692,0.658161,0.716962,0.957207,0,0,2,1,1,0,0,0,0
2799701794,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.401924,155.105983,0.0477808,9781,1416.47,14,1.35809,0.981076,2.13987,2.13987,0,6.353044,154.89541,0.0939737,7452,2033.75,11,1.12391,1.8393,2.13987,2.13987,0,0,1,1,1,0,0,0,0
334769830,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.083237,141.266705,0.0072021,3249,572.922,13,1.487,0.471807,2.21513,1.15802,0,7.260789,141.347959,0.01868,1173,600.844,3,0.671067,0.851302,1.46561,1.15501,0,0,2,2,1,0,0,0,0
412950338,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.180211,140.479904,0.00091318,3166,702.516,10,1.9377,0.756746,3.8901,1.83833,0,6.963217,144.142005,0.0237112,1775,872.531,9,0.444138,0.500221,0.981592,0.649621,0,0,2,1,1,0,0,0,0
612463117,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.748274,176.074105,0.0639882,4819,1136.09,18,1.30918,0.820383,1.73299,1.57609,0,7.67355,176.985994,0.0521404,5566,1137.44,8,1.01235,0.844197,1.6647,1.37234,0,0,2,2,1,0,0,0,0
3666010985,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.44032,154.717452,0.0131876,2153,342.953,1,0.861794,0.307021,1.32283,0.77442,0,7.676856,154.711268,0.0147396,2895,843.562,5,0.537646,0.464094,0.838519,0.77442,0,0,2,2,1,0,0,0,0
1147662449,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.199355,160.883131,0.0193289,4187,1010.8,18,2.31229,0.781136,3.98351,1.28931,0,6.688675,161.504791,0.0224992,3585,1240.78,15,0.709143,0.818069,1.61459,1.1233,0,0,2,1,1,0,0,0,0
3068698031,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.837065,156.730544,0.0371586,9646,1222.72,11,2.65085,0.797688,3.65567,2.00456,0,7.0492,155.631503,0.0132699,5615,1336.75,9,1.53793,1.44663,2.60924,2.00456,0,0,2,2,0,0,0,0,0
2398485513,1,1,0,9000,35,2,0,1,0,36,9000,2,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,1,1,1
2142818843,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.0744,186.25179,-0.0215755,4642,516.125,6,0.960412,0.591445,1.89511,0.789079,0,7.807428,188.009867,0.00101451,1073,635.312,1,0.502501,0.446187,0.774653,0.774653,0,0,2,1,1,0,0,0,0
4188493975,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.70364,172.575632,0.0185268,745,320.906,0,0.297606,0.138299,0.56234,0.195483,0,7.968335,172.56211,0.0275121,1415,791.125,5,0.114138,0.119317,0.195304,0.147109,0,0,2,2,1,0,0,0,0
4129935726,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,6,7.781013,173.349921,-0.00682114,591,266.203,0,0.631578,0.250336,1.15133,0.436598,4,8.27931,173.92524,-0.0118358,1333,717.781,1,0.171312,0.170832,0.307176,0.206759,0,0,2,2,1,0,0,0,0
3519784861,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,3,6.045682,135.501155,0.00232173,8251,979.406,14,1.08761,1.07152,2.11575,2.0753,0,6.531835,135.896096,0.0124988,11126,1134.19,6,0.430751,0.437008,0.842658,0.449596,0,0,1,1,1,0,0,0,0
3386879997,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.925658,168.853719,0.050941,4497,986.672,32,0.995447,0.361769,1.4978,0.700574,0,5.483406,166.96482,-0.0127399,1831,893.094,4,0.456429,0.553881,0.772165,0.597122,0,0,0,0,1,1,1,1,1
3191406030,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.886454,139.947576,-0.00477881,9142,940.375,10,0.828854,0.276583,1.07203,0.542295,0,6.871577,140.247393,-0.019917,7260,1328.91,8,0.532336,0.536715,1.05471,0.542295,0,0,1,1,1,0,0,0,0
592597482,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,4.17414,143.49806,-0.022158,29038,4033.83,53,4.39054,4.38801,11.0824,7.24378,0,4.903569,147.29471,-0.0540508,19586,4162.06,25,1.26513,2.68213,2.31445,3.04981,0,0,0,0,1,1,1,1,1
3935429936,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,2,6.618301,176.718906,-0.00405186,5176,1073.62,24,1.98299,0.954856,3.16699,2.1832,1,6.68524,178.75974,-0.00767101,8508,1634.22,12,0.819591,1.286,2.06922,2.18245,0,0,1,1,1,0,0,0,0
910159626,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
1917925143,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.589493,180.018211,0.0201966,633,292.906,0,0.2283,0.141082,0.453551,0.18666,0,8.914404,179.938514,-0.0039007,1053,701.438,1,0.086057,0.126404,0.133999,0.133999,0,0,2,2,1,0,0,0,0
1140602045,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.148663,170.964257,0.0118152,444,237.625,0,0.359434,0.120599,0.497403,0.327482,0,8.350651,170.77327,0.0269577,1002,634.594,1,0.227692,0.199384,0.355595,0.327482,0,0,2,2,1,0,0,0,0
835386734,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.428573,144.580992,0.0168926,5433,430.547,1,0.264552,0.158977,0.449492,0.255042,0,7.671944,144.956933,0.0389129,1666,811.281,6,0.125055,0.192397,0.247553,0.257182,0,0,1,1,1,0,0,0,0
3509369171,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.939643,162.239724,0.0236577,10523,1295.03,29,2.69126,1.24144,5.0774,2.83005,0,6.817598,163.531203,0.0562637,3497,1069.28,12,1.11231,1.22418,2.29033,1.40177,0,0,0,0,1,1,1,1,1
164360921,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.766675,163.075725,-0.0409138,15118,2693.62,42,3.63948,1.60766,8.25709,4.10229,0,7.277972,168.80736,0.012773,1825,820.75,9,0.802349,0.929404,1.6649,1.11666,0,0,1,1,1,0,0,0,0
3271603173,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.361052,171.923966,-0.0066489,6181,629.609,10,0.533423,0.375691,0.921733,0.679604,0,7.995062,170.991432,-0.00337295,2036,874.469,10,0.173178,0.174522,0.262111,0.262111,0,0,2,2,1,0,0,0,0
1265635756,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.924548,154.106162,0.00881484,350,226.406,0,0.362841,0.200429,0.76474,0.338549,0,8.158992,154.100303,0.0250488,997,617.562,0,0.185555,0.185518,0.298194,0.298194,0,0,2,2,1,0,0,0,0
1995763230,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,4.78083,179.859008,-0.0255461,15156,2028.27,28,1.78696,2.77755,2.9599,3.50793,0,5.303113,180.888821,0.150491,17183,3041.41,17,1.23413,2.87484,2.9599,2.9599,0,0,0,0,1,1,1,1,1
2868582246,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
656641410,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.414776,184.801614,0.01706,688,315.656,0,0.291748,0.147309,0.457339,0.277663,0,8.66194,184.499849,0.0394978,1180,772.5,4,0.153805,0.141113,0.242189,0.219226,0,0,2,2,1,0,0,0,0
942761329,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.476191,159.236655,0.0125161,27660,1307.22,29,1.00686,0.906283,2.04291,2.64534,0,7.751544,159.757094,0.0428431,1673,809.406,7,0.283171,0.268345,0.488724,0.36079,0,0,2,1,1,0,0,0,0
4070017125,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.467268,144.691177,0.0275431,2016,520.062,5,1.34907,0.565937,1.90641,1.90641,0,6.163532,141.79823,0.0323817,1601,829.781,4,1.26005,1.01543,1.90641,1.90641,0,0,0,0,1,1,1,1,1
3551407237,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.240246,172.683749,0.00645748,7156,998.094,14,1.5011,0.445242,2.30046,1.16231,0,7.386606,172.934607,0.0208289,2987,809.5,5,0.525778,0.711784,1.31617,1.16241,0,0,1,1,1,0,0,0,0
1396920873,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.170702,176.207632,-0.0204553,12660,1425.47,17,1.2129,1.16755,2.15925,2.15925,0,6.869614,177.38389,-0.011998,17624,1778.28,16,1.28577,1.39674,2.15925,2.15925,0,0,0,0,1,1,1,1,1
1581304686,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.481528,169.456807,-0.0267222,3623,799.984,13,1.90295,0.840718,3.88894,2.83869,0,7.969004,173.412965,0.0798024,13836,1452,8,0.500525,0.631861,0.776191,0.776191,0,0,0,0,1,1,1,1,1
2277239059,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,4.980232,140.973651,-0.0307268,8233,1861.5,28,1.83065,2.15479,3.24294,4.6687,0,5.749041,143.789825,0.013274,7987,1519.91,9,0.939451,1.39128,2.49854,2.46275,0,0,0,0,1,1,1,1,1
4128320823,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
1451123604,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.662345,162.288142,0.00115191,1328,393.203,4,0.212217,0.271031,0.591756,0.602556,0,8.034236,162.614834,0.0129437,1250,849.531,8,0.0744602,0.0868647,0.114245,0.109135,0,0,2,2,1,0,0,0,0
2774962110,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.830224,150.528888,0.00262912,679,260.562,0,0.380567,0.203427,0.587981,0.326897,0,8.128173,150.644162,0.00742365,985,661.469,0,0.233651,0.211194,0.374057,0.326897,0,0,2,2,1,0,0,0,0
479907463,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.832909,157.838222,-0.0100369,21605,2791.27,15,2.65783,1.0624,3.91036,3.87288,0,5.746841,157.543457,-0.0348044,16167,2863.38,13,1.43586,2.41011,3.36636,3.87898,0,0,1,1,1,0,0,0,0
1547585989,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.852963,157.795997,-0.00494857,10134,1516.11,13,1.49331,0.987388,2.97289,1.61069,0,6.080035,159.166427,0.0312165,18104,3660.88,12,0.586334,0.667929,1.05409,0.704911,0,0,0,0,1,1,1,1,1
2030937548,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.062209,169.695065,0.0391463,1860,439.031,6,1.73977,0.591057,2.93608,1.6593,0,7.736485,168.701972,0.0463413,1920,865.031,10,0.485939,0.578477,0.915579,0.614716,0,0,2,2,1,0,0,0,0
2113576831,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
2022877935,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
3387355046,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.097165,180.218322,-0.0064038,5577,729.844,10,0.466127,0.370409,0.864155,0.685391,0,8.005256,181.039738,0.0233567,1543,875.781,6,0.142566,0.169919,0.239052,0.188647,0,0,2,1,1,0,0,0,0
2870748482,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,5.140909,162.259162,0.065777,18343,2477.22,33,2.45347,3.17149,4.8467,5.74712,0,5.423821,164.234014,0.144926,22668,2662.75,12,1.8831,3.01364,4.84433,5.22232,0,0,0,0,1,1,1,1,1
3992938960,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.52325,163.281413,0.0199351,3978,447.469,3,0.495525,0.294622,0.939508,0.503599,0,7.766268,162.971769,0.0275993,4718,991.5,9,0.169854,0.233474,0.319942,0.277328,0,0,1,1,1,0,0,0,0
2364330229,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.741804,157.344633,0.0143612,2397,338.859,4,0.35723,0.143625,0.531859,0.239206,0,7.880532,157.271709,0.0293652,2430,815.438,6,0.215933,0.224713,0.408592,0.239206,0,0,2,2,1,0,0,0,0
3697257344,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
2360115653,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
299952429,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,3,6.583205,155.995285,-0.018848,1362,428.188,3,1.14976,0.530129,2.07879,0.713267,1,7.333538,157.275059,0.0112444,2078,810.094,8,0.355419,0.418148,0.624891,0.441367,0,0,2,2,1,0,0,0,0
1884982821,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.983092,167.592927,0.0101089,3221,486.625,6,0.442407,0.384283,0.692914,0.517299,0,7.146516,167.776483,0.0191203,3566,939.969,10,0.270791,0.347992,0.415032,0.397342,0,0,2,1,1,0,0,0,0
891374948,0,0,,,,,0,,,,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1
2315843738,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.73511,153.527453,0.0228337,484,296.094,0,0.418516,0.186789,0.719974,0.384703,0,7.99035,153.439529,0.0426342,1087,783.531,5,0.23167,0.279637,0.384703,0.384703,0,0,2,2,1,0,0,0,0
2124549946,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.215977,177.172796,0.0174498,597,279.688,0,0.20968,0.173416,0.387561,0.241889,0,8.458746,176.866848,0.0106801,1347,695.812,4,0.132936,0.168318,0.213004,0.213004,0,0,2,2,1,0,0,0,0
181641283,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.780025,142.374085,0.0110166,1295,419.531,6,1.11219,0.366664,1.99371,0.720572,0,7.287635,144.389713,0.0351901,1250,814.625,7,0.31532,0.347782,0.664516,0.414122,0,0,2,2,1,0,0,0,0
4083452926,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.504602,154.098094,0.0214207,609,275.844,0,0.461518,0.261641,0.668972,0.412494,0,7.710561,153.901841,0.0261724,1163,660.469,2,0.302656,0.306001,0.561393,0.346576,0,0,2,2,1,0,0,0,0
53745339,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.028113,176.380895,-0.000835287,897,383.328,0,0.408096,0.204669,0.592871,0.349781,0,8.309548,176.419562,-0.0213251,1480,834.906,4,0.20729,0.274714,0.422301,0.349859,0,0,1,1,1,0,0,0,0
486560370,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.173966,166.832371,0.020031,1016,269.422,1,0.356809,0.189141,0.518463,0.295505,0,8.433105,166.959689,0.0465839,1264,684.875,3,0.225497,0.251841,0.419909,0.256583,0,0,2,2,1,0,0,0,0
2620306786,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.725407,151.834063,0.0170463,587,290.281,0,0.420718,0.199406,0.645206,0.411126,0,7.973576,151.522173,0.0133645,2566,817.938,5,0.189932,0.249058,0.446466,0.374786,0,0,2,2,1,0,0,0,0
305815510,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,7.146302,152.987083,0.0165865,1219,479.641,5,0.82872,0.291171,1.56193,0.350246,0,7.560646,154.131072,0.0417182,1576,981.812,15,0.323289,0.323984,0.619621,0.350246,0,0,2,2,1,0,0,0,0
595919914,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,3.359563,171.91421,0.145309,32076,5071.78,44,5.80265,3.37058,9.96657,7.71478,0,3.451333,173.699771,0.753469,47129,9486.5,27,2.95084,4.82483,6.65904,7.45619,0,0,0,0,1,1,1,1,1
3840439760,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,6.980263,169.240374,0.0137687,8678,969.656,10,1.71469,0.497715,2.69919,0.964496,0,7.295094,169.08383,0.0251016,6136,1069.81,9,0.852907,0.884036,1.75628,0.965628,0,0,2,1,1,0,0,0,0
2488621030,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,0,8.032306,199.219312,0.0098426,713,347.703,0,0.285796,0.162257,0.406577,0.214702,0,8.227912,200.030337,-0.016636,1451,864.75,9,0.157476,0.177759,0.257725,0.214702,0,0,2,2,1,0,0,0,0
1999844712,1,1,1,8100,35,2,1,1,1,36,8100,2,0,,,1,1,3,6.531122,154.245234,0.0129922,7523,1241.17,22,1.17116,1.11046,2.56553,2.1449,0,8.00582,154.913217,0.0314361,2699,813.969,4,0.806878,0.640402,1.27063,1.15,0,0,1,1,1,0,0,0,0
3753694656,1,1,0,8200,35,2,0,1,0,36,8200,2,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,1,1,1
