"HBID","dti_dtitk_jhutract_tr_atr_l","dti_dtitk_jhutract_tr_atr_r","dti_dtitk_jhutract_tr_cst_l","dti_dtitk_jhutract_tr_cst_r","dti_dtitk_jhutract_tr_cgc_l","dti_dtitk_jhutract_tr_cgc_r","dti_dtitk_jhutract_tr_cgh_l","dti_dtitk_jhutract_tr_cgh_r","dti_dtitk_jhutract_tr_forceps_mjor","dti_dtitk_jhutract_tr_forceps_minor","dti_dtitk_jhutract_tr_ifo_l","dti_dtitk_jhutract_tr_ifo_r","dti_dtitk_jhutract_tr_ilf_l","dti_dtitk_jhutract_tr_ilf_r","dti_dtitk_jhutract_tr_slf_l","dti_dtitk_jhutract_tr_slf_r","dti_dtitk_jhutract_tr_uf_l","dti_dtitk_jhutract_tr_uf_r"
586123677,2.11325,2.16799,2.04937,2.03669,2.03643,2.05821,2.31966,2.24639,2.1401,2.1782,2.16894,2.14716,2.13913,2.07166,2.10726,2.04928,2.25823,2.29842
3414495364,,,,,,,,,,,,,,,,,,
2699396027,2.23068,2.26363,2.12501,2.07662,2.21716,2.19762,2.24034,2.24653,2.29196,2.31565,2.25305,2.24514,2.2317,2.19331,2.18586,2.16106,2.26924,2.33791
582133842,2.262,2.33609,2.06631,2.02234,2.22528,2.24953,2.3421,2.2048,2.28221,2.34995,2.30974,2.301,2.24469,2.20313,2.28713,2.16088,2.36101,2.34254
1468244727,2.26509,2.32603,2.12132,2.12463,2.30732,2.32373,2.3701,2.30837,2.45883,2.42138,2.34962,2.34188,2.31916,2.24012,2.3723,2.26999,2.3275,2.42566
1581676408,2.20425,2.36798,2.04993,1.99317,2.10056,2.17732,2.37522,2.26279,2.29871,2.2941,2.29419,2.2686,2.29204,2.24615,2.24709,2.16552,2.31715,2.29884
2971930882,,,,,,,,,,,,,,,,,,
226926062,2.16348,2.18485,1.98979,1.97489,2.03129,2.06975,2.28287,2.176,2.20781,2.23184,2.18758,2.13647,2.11614,2.11335,2.09037,2.01863,2.2802,2.31121
681593278,2.08763,2.13722,1.91733,1.94987,2.03652,2.08979,2.19925,2.08172,2.11392,2.17264,2.12064,2.16297,2.07152,2.10392,2.0891,1.99319,2.14904,2.24852
2098377652,2.15662,2.28423,2.00247,2.03034,2.15672,2.16964,2.28775,2.15056,2.15048,2.28918,2.20689,2.21801,2.1613,2.1186,2.161,2.14017,2.21841,2.23264
2719448591,2.17034,2.24231,1.95568,2.0251,2.03286,2.05081,2.0582,1.95797,2.44306,2.30744,2.20146,2.17289,2.12135,2.06177,2.10025,2.05876,2.24018,2.28839
1220140848,2.25356,2.23841,1.83853,1.92568,2.14636,2.11053,1.97271,2.07379,2.42162,2.28432,2.25154,2.21143,2.07505,1.96621,2.03202,2.05742,2.12778,2.17031
2749958490,2.18247,2.20837,2.05727,1.99779,2.11415,2.10244,2.30318,2.17306,2.76708,2.25957,2.20675,2.19182,2.19391,2.06478,2.16182,2.11018,2.19,2.25898
1388131380,,,,,,,,,,,,,,,,,,
1418865346,2.24258,2.34021,2.14726,2.13014,2.14628,2.22183,2.40912,2.22812,2.59699,2.2884,2.28123,2.29119,2.22998,2.17763,2.21017,2.16449,2.35599,2.45642
4265842926,2.31809,2.3723,2.17623,2.15183,2.31737,2.38609,2.52186,2.31436,2.84679,2.40116,2.36922,2.38203,2.38033,2.32914,2.34517,2.33397,2.35813,2.40657
222250702,2.24459,2.29182,2.11011,2.083,2.20307,2.21376,2.2941,2.12464,2.31188,2.33221,2.30506,2.25065,2.23765,2.16439,2.24887,2.15633,2.33726,2.30869
415500179,2.26032,2.34332,2.04007,1.96559,2.27351,2.28749,2.31839,2.10556,2.30891,2.41368,2.38174,2.40337,2.2943,2.2134,2.30107,2.24689,2.45285,2.51779
1464934784,2.26082,2.27745,2.09835,2.09763,2.17853,2.23946,2.41732,2.33204,2.48882,2.49912,2.35394,2.32643,2.35018,2.27003,2.37405,2.25103,2.40016,2.45736
3012953992,2.22002,2.23644,2.07694,2.11303,2.30398,2.39397,2.35612,2.07023,2.28499,2.22539,2.23296,2.15073,2.18809,1.97644,2.18041,2.19984,2.44128,2.42997
1820674049,2.05408,2.1722,1.9696,1.95434,1.94923,1.99701,2.2514,2.11751,2.57984,2.1731,2.13457,2.08059,2.11405,2.01857,2.09799,1.94398,2.2192,2.23147
3379329204,,,,,,,,,,,,,,,,,,
2202560758,2.17421,2.2836,2.13611,2.14779,2.24704,2.19782,2.33652,2.27609,2.82924,2.30486,2.2479,2.25147,2.2394,2.21382,2.2973,2.33256,2.35002,2.39491
598522404,2.2747,2.3816,2.14722,2.13777,2.2227,2.23393,2.46337,2.33058,2.50648,2.42172,2.35031,2.35872,2.41574,2.32307,2.2655,2.16885,2.4653,2.48569
2492433640,2.18592,2.1943,1.96952,1.98316,2.16082,2.06752,2.26307,2.09364,2.15162,2.26528,2.1542,2.14327,2.10058,2.04593,2.16717,2.0968,2.33447,2.36041
1375613164,2.20546,2.26843,2.20936,2.17146,2.22466,2.25019,2.47856,2.41542,2.4637,2.27755,2.36304,2.3303,2.34989,2.27835,2.32283,2.25002,2.35468,2.49842
20444332,,,,,,,,,,,,,,,,,,
3714590241,2.23156,2.33323,2.13706,2.14701,2.2407,2.41035,2.40555,2.18927,2.53206,2.42198,2.32311,2.27238,2.2911,2.20051,2.30535,2.30443,2.36982,2.44732
2117820651,,,,,,,,,,,,,,,,,,
203660031,,,,,,,,,,,,,,,,,,
2641859852,2.21427,2.25885,2.0386,2.05181,2.01377,2.06898,2.52562,2.39936,2.44851,2.35877,2.35998,2.34196,2.33668,2.26359,2.21265,2.10404,2.3447,2.43238
3837916031,2.14718,2.22544,2.02003,1.99325,2.07034,2.06836,2.22689,2.10579,2.16417,2.25271,2.21214,2.16196,2.15598,2.0567,2.13512,2.10093,2.27867,2.32103
3318449194,2.22383,2.34956,2.11279,2.07339,2.16632,2.20486,2.36191,2.20842,2.32799,2.30549,2.30957,2.32627,2.22382,2.18692,2.26446,2.24401,2.35424,2.46906
3567245230,2.2568,2.37781,2.0259,2.05746,2.28651,2.25444,2.40319,2.27407,2.34394,2.376,2.3056,2.29477,2.24244,2.19042,2.21876,2.18291,2.28819,2.61765
3035981853,2.17832,2.27353,2.05204,2.04947,2.14434,2.17932,2.34019,2.20107,2.20023,2.22402,2.18626,2.18397,2.16076,2.10752,2.18012,2.13086,2.28602,2.23249
369701513,,,,,,,,,,,,,,,,,,
3957383881,2.17616,2.20562,2.01412,1.9998,2.12997,2.42344,2.26499,2.46068,2.01574,2.37915,2.29676,2.27377,2.37578,2.31321,2.065,2.04374,2.61412,2.66533
3998031817,2.2466,2.1031,1.94177,1.88457,2.19992,2.09707,2.38668,2.32933,2.30782,2.02922,2.10866,2.1217,2.21263,2.1865,2.19372,2.16906,2.24257,2.25395
2711404120,2.14485,2.25663,2.02699,1.96263,1.9212,2.07239,2.29032,2.34064,2.28051,2.18978,2.16376,2.13833,2.18236,2.0352,2.14675,2.0696,2.09711,2.1792
1863840169,,,,,,,,,,,,,,,,,,
2225378832,,,,,,,,,,,,,,,,,,
2105294204,2.31306,2.35169,2.15871,2.16391,2.41689,2.40922,2.46218,2.34288,2.55118,2.43765,2.36468,2.35982,2.42347,2.33805,2.43672,2.44186,2.40927,2.46403
3031480465,,,,,,,,,,,,,,,,,,
1036323098,2.16296,2.17294,2.07658,1.98244,2.0184,1.97716,2.19602,2.11868,2.08728,2.1825,2.17009,2.16544,2.06212,1.93408,2.15167,2.13457,2.24116,2.1979
1422367009,2.11839,2.13198,2.03478,2.06418,2.05028,2.15616,2.3115,2.19082,2.31941,2.1823,2.14266,2.16594,2.14545,2.12136,2.13374,2.06039,2.22851,2.27008
1807456679,,,,,,,,,,,,,,,,,,
1145663118,2.16621,2.25008,1.98275,1.99851,2.06201,2.05462,2.23943,2.13647,2.71892,2.25583,2.18333,2.18088,2.14257,2.05461,2.11619,2.01905,2.24906,2.33667
514579735,2.31575,2.48197,2.10595,2.0647,2.2137,2.33661,2.44017,2.28876,2.37548,2.35962,2.39434,2.34352,2.26986,2.21434,2.28022,2.22975,2.37975,2.44783
3340740659,2.26582,2.32042,2.11802,2.12879,2.21822,2.24883,2.46647,2.25218,2.3991,2.4043,2.29943,2.29041,2.28601,2.2803,2.33346,2.34213,2.47448,2.41468
2857483491,2.27573,2.33965,2.03291,2.0901,2.16864,2.17577,2.28625,2.17759,2.48874,2.29699,2.32695,2.29807,2.28233,2.1563,2.27319,2.18562,2.26782,2.27854
4030393866,2.31168,2.35325,2.16834,2.18572,2.40859,2.39417,2.41197,2.37926,2.59787,2.37511,2.33686,2.34269,2.3535,2.35948,2.35992,2.34057,2.36809,2.38868
2288814610,2.28347,2.31738,2.08383,2.1224,2.29972,2.24725,2.3626,2.31727,2.48658,2.35223,2.31063,2.31017,2.31664,2.24104,2.32122,2.3018,2.37092,2.41716
2819028438,2.24319,2.37026,2.1445,2.09076,2.3323,2.38733,2.55528,2.57969,2.59347,2.60058,2.39924,2.3329,2.38956,2.29758,2.3147,2.18133,2.63064,2.50032
2833888812,2.34079,2.40866,2.04807,2.0591,2.17851,2.14929,2.27821,2.25959,2.45892,2.24456,2.26162,2.23,2.20132,2.22916,2.09016,2.12659,2.25519,2.20127
2177188586,2.09155,2.18039,1.99718,1.94339,2.05138,2.10174,2.31401,2.12059,2.2307,2.21792,2.16396,2.18482,2.176,2.10826,2.17515,2.05235,2.24565,2.34442
2785742257,2.29518,2.46248,2.07068,2.06991,2.27124,2.26104,2.37344,2.2911,2.31844,2.38286,2.2941,2.3267,2.22329,2.18422,2.22726,2.17554,2.44027,2.49266
155318177,2.23169,2.27135,2.10475,2.06935,2.2591,2.26387,2.40643,2.27787,2.32507,2.25501,2.28057,2.25944,2.23554,2.15446,2.24481,2.26197,2.26498,2.35249
1986743748,2.17911,2.17574,2.07037,2.04382,2.15286,2.15378,2.34728,2.22596,2.20077,2.26226,2.17217,2.16419,2.12148,2.09646,2.16533,2.12218,2.25064,2.38934
4023035282,2.1878,2.26903,2.10338,2.10831,2.23498,2.25351,2.30608,2.1268,2.91126,2.25778,2.2601,2.28426,2.2624,2.28408,2.27169,2.23382,2.36735,2.37218
4193862452,2.29386,2.39829,2.06824,2.11495,2.31156,2.28874,2.32299,2.12091,2.31837,2.47256,2.33978,2.3029,2.21568,2.1791,2.31907,2.28787,2.45545,2.51227
1715147813,2.18504,2.2773,2.04012,2.06255,2.25421,2.28017,2.35922,2.18009,2.66554,2.34618,2.26269,2.32592,2.26705,2.25841,2.2514,2.17438,2.34556,2.35001
1207741693,2.2143,2.21591,2.06813,2.04204,2.14807,2.204,2.35105,2.17813,2.34084,2.29869,2.23287,2.24171,2.18147,2.1098,2.20889,2.0919,2.31614,2.31983
88484547,2.27318,2.36323,2.11072,2.09266,2.31839,2.26884,2.41332,2.37412,2.44814,2.39561,2.39976,2.35795,2.30065,2.1737,2.23581,2.2316,2.38088,2.45641
1429206368,2.19079,2.32391,2.13762,2.10115,2.15681,2.24051,2.45642,2.32493,2.51741,2.39525,2.29817,2.30436,2.27429,2.22228,2.28928,2.26973,2.32943,2.44123
1373786726,,,,,,,,,,,,,,,,,,
641890761,,,,,,,,,,,,,,,,,,
1841967665,2.30798,2.36229,2.16512,2.1521,2.2193,2.23604,2.38472,2.34203,2.48772,2.31728,2.3329,2.37649,2.31309,2.28502,2.22173,2.17715,2.39496,2.48503
1430959369,2.26192,2.33678,2.02856,2.03315,2.14339,2.27831,2.39175,2.2594,2.25714,2.32471,2.27215,2.27592,2.28068,2.20823,2.19977,2.17989,2.25146,2.37615
3400050432,,,,,,,,,,,,,,,,,,
1733501322,,,,,,,,,,,,,,,,,,
431560527,2.20393,2.20004,2.01363,2.03205,2.24615,2.28348,2.43007,2.23219,2.33256,2.28946,2.20411,2.22556,2.26508,2.19838,2.21817,2.13835,2.36441,2.32919
181527398,2.19474,2.32646,2.08636,2.09171,2.13157,2.17589,2.42393,2.20172,2.48214,2.27957,2.29052,2.33252,2.31696,2.335,2.22755,2.14665,2.31104,2.45602
523897934,2.10148,2.25294,1.97011,1.98697,2.0628,2.02677,2.27034,2.15093,2.5747,2.21123,2.16614,2.21544,2.12701,2.07783,2.1214,2.02138,2.3154,2.27954
445205881,2.14975,2.24108,1.94583,1.91494,1.9826,2.12862,2.39317,2.1861,2.11989,2.18409,2.21773,2.20961,2.24025,2.15106,2.13232,2.11525,2.25044,2.3743
2038569625,2.15818,2.25447,2.13406,2.04112,2.09662,2.17344,2.50619,2.30852,2.35783,2.24489,2.25209,2.23654,2.23667,2.23099,2.21908,2.15527,2.3457,2.30126
1937360833,2.19522,2.33272,2.00968,2.03509,2.1176,2.08736,2.16502,2.2005,2.26841,2.30313,2.22675,2.1884,2.18168,2.11904,2.18107,2.11335,2.38778,2.38325
907214173,2.30246,2.41138,2.16658,2.1963,2.29666,2.37547,2.37913,2.29079,2.73148,2.41578,2.35967,2.36321,2.306,2.28117,2.2964,2.33149,2.38276,2.43588
1615160978,2.07824,2.17083,1.92344,1.92202,2.00301,2.02107,2.00686,2.00931,2.38796,2.11513,2.132,2.09902,2.05079,1.97946,2.11809,2.06085,2.16626,2.30021
2928245981,2.25856,2.36183,2.0956,2.13437,2.17783,2.16173,2.31233,2.25195,2.2706,2.25829,2.31014,2.2824,2.23478,2.10367,2.2182,2.13004,2.4134,2.46078
3493046778,2.23579,2.31232,2.10218,2.15663,2.1463,2.10066,2.52561,2.35071,2.44193,2.25864,2.26246,2.25369,2.24338,2.2114,2.18635,2.16128,2.28421,2.36579
2758066707,2.12997,2.1585,1.99912,1.99066,2.15386,2.17795,2.37192,2.2655,2.21913,2.28403,2.2185,2.23249,2.13515,2.13521,2.21359,2.18155,2.20345,2.29477
279552932,2.30379,2.36708,2.11145,2.18007,2.23124,2.22009,2.28095,2.26025,2.57792,2.36277,2.33029,2.32172,2.26975,2.20629,2.32963,2.29512,2.39148,2.47975
1583344736,2.2363,2.30821,2.09022,2.11772,2.08848,2.1049,2.32939,2.48523,2.27199,2.3789,2.3051,2.33378,2.26779,2.19853,2.15514,2.10822,2.35083,2.37852
3528552825,2.12696,2.26652,1.96253,1.96184,2.0585,2.1094,2.14853,2.04916,2.15212,2.20962,2.09776,2.10579,1.97995,1.98634,2.01809,1.98029,2.23093,2.4858
3466724314,2.17457,2.26948,2.05981,2.04323,2.11508,2.21078,2.41851,2.18072,2.2616,2.2809,2.22375,2.18242,2.18327,2.16862,2.1603,2.08867,2.26657,2.35604
3607908008,2.16604,2.28602,2.12932,2.11274,2.01334,2.11577,2.46458,2.48843,2.4504,2.20425,2.22486,2.25673,2.24073,2.22287,2.17693,2.14647,2.27846,2.39656
3463951352,2.2348,2.21995,2.09144,2.10869,2.136,2.23061,2.38644,2.22979,2.51556,2.3108,2.26394,2.21079,2.22215,2.10473,2.101,2.02977,2.42143,2.44976
3625078391,2.06829,2.33558,1.88672,1.93172,1.92326,2.02934,2.23314,2.0972,2.13928,2.24555,2.17219,2.18576,2.09891,2.01489,2.1314,1.99245,2.2492,2.42701
853925179,2.12734,2.2053,1.97229,2.00983,1.99626,2.08291,1.98706,1.96514,3.20432,2.16298,2.13469,2.1283,2.06145,1.99027,2.03651,1.96157,2.21364,2.29839
3140100045,2.15147,2.26761,2.03622,2.01044,1.99604,2.07463,2.38256,2.21271,2.48163,2.25881,2.21128,2.18613,2.17208,2.14189,2.11759,2.00866,2.20358,2.27151
1264502965,2.05367,2.2121,1.95204,1.97819,1.92804,1.96298,2.4081,2.14331,2.3771,2.19004,2.13714,2.08723,2.03268,1.89039,2.04019,1.95317,2.14514,2.22065
4063458583,2.18368,2.27605,2.04377,2.03789,2.12063,2.02685,2.17419,2.11011,2.48985,2.19076,2.21706,2.16492,2.10948,2.04204,2.21512,2.10982,2.26188,2.30527
2806140172,2.15253,2.20521,2.00322,2.03189,2.03047,2.11342,2.48085,2.35592,2.27475,2.23538,2.21305,2.15131,2.17401,2.09872,2.12144,2.11037,2.23826,2.29309
4079897981,2.25015,2.23531,2.05125,2.0369,2.21675,2.01624,2.48397,2.18401,2.21237,2.32765,2.15737,2.25275,2.15552,2.16815,2.15591,2.07855,2.30764,2.33149
64929903,2.21566,2.29642,2.02458,1.98087,2.15989,2.18051,2.43053,2.28956,2.53588,2.40252,2.31221,2.2552,2.27853,2.18771,2.18925,2.01445,2.43286,2.40536
1396650549,2.18399,2.27697,1.98923,2.02811,2.1046,2.06034,2.07418,1.98447,2.25234,2.29441,2.26578,2.25741,2.26194,2.15768,2.22664,2.16514,2.30198,2.37943
160224944,2.23664,2.32621,1.97828,2.05071,2.10998,2.12171,2.3271,2.29991,2.39943,2.25726,2.22808,2.29813,2.24277,2.27821,2.16017,2.10806,2.28507,2.3816
3176054691,2.27484,2.31634,2.00245,1.97641,2.15949,2.14406,2.54391,2.06723,2.27508,2.26495,2.30474,2.20891,2.2996,2.13254,2.15004,2.12403,2.51837,2.48475
1865371712,2.18326,2.25627,2.10671,2.14089,2.14104,2.19263,2.36694,2.27143,2.54865,2.31899,2.25876,2.23645,2.25241,2.1798,2.24978,2.13085,2.32707,2.45657
505413825,2.23524,2.29714,2.10426,2.10853,2.11669,2.14046,2.22422,2.21521,2.70387,2.33615,2.29934,2.29324,2.21485,2.15519,2.23855,2.20696,2.21307,2.29521
3359731346,,,,,,,,,,,,,,,,,,
152118069,2.1761,2.19304,2.11845,2.11915,2.22386,2.24585,2.37288,2.28648,2.37481,2.36307,2.26787,2.27456,2.26425,2.2311,2.27429,2.32184,2.37072,2.45969
2639585471,2.28034,2.33513,2.03767,2.01746,2.1441,2.18806,2.29825,2.231,2.37427,2.30318,2.30353,2.24885,2.24722,2.21303,2.16025,2.10832,2.36508,2.38214
2510542180,2.25693,2.30086,2.08573,2.0748,2.16493,2.26518,2.45043,2.22989,2.25214,2.36585,2.29175,2.27943,2.20651,2.153,2.19387,2.12826,2.29522,2.3325
744276681,2.19243,2.24291,2.12844,2.12339,2.18169,2.18857,2.25273,2.25217,2.64295,2.26365,2.24227,2.27765,2.21938,2.18308,2.1652,2.12352,2.39633,2.30401
2628495557,2.19772,2.31032,2.0657,2.05734,2.12833,2.21892,2.24797,2.15986,2.77012,2.37327,2.25719,2.23547,2.15551,2.11756,2.26021,2.09427,2.35819,2.388
1506364643,2.1475,2.28997,2.07514,2.0444,2.13099,2.12527,2.2533,2.20726,2.54247,2.2705,2.25872,2.26663,2.22046,2.21015,2.23412,2.16796,2.34151,2.33064
3802761719,2.42094,2.40696,1.9885,1.96863,2.1004,2.06,2.08301,2.03528,3.34731,2.26403,2.36464,2.24306,2.12195,2.04986,2.14093,2.10672,2.26897,2.28117
3297342830,2.24219,2.3064,2.11203,2.15145,2.31793,2.31168,2.45074,2.3236,2.36211,2.42925,2.35828,2.38973,2.31824,2.3128,2.30404,2.25032,2.29349,2.53397
1061785954,2.24778,2.33217,2.11281,2.12476,2.26601,2.25054,2.49046,2.27456,2.23025,2.35103,2.32346,2.29897,2.27619,2.18313,2.35111,2.35276,2.344,2.35116
840441168,2.17201,2.31905,2.04846,2.01974,2.15895,2.30403,2.3026,2.15251,2.40203,2.31077,2.26412,2.25112,2.20291,2.09317,2.27196,2.24337,2.3317,2.41033
2073256607,2.24588,2.28789,2.06864,2.00568,2.1704,2.17984,2.18238,2.19182,2.36922,2.2828,2.35544,2.28969,2.313,2.19655,2.19311,2.19312,2.38217,2.41623
2738262442,,,,,,,,,,,,,,,,,,
1366980320,2.30946,2.33078,2.13001,2.09279,2.22517,2.22705,2.52504,2.41466,2.54866,2.37421,2.35796,2.37863,2.3635,2.33497,2.30392,2.2664,2.46281,2.55923
2833220163,,,,,,,,,,,,,,,,,,
1384725921,2.0712,2.14235,1.9338,1.97891,1.97059,1.96493,1.98915,1.90981,2.34509,2.1493,2.11046,2.02918,2.02156,1.94113,1.96767,1.96591,2.22666,2.23839
645047557,2.10718,2.24253,1.96792,1.97541,2.06178,2.03987,2.16692,2.111,2.44978,2.2447,2.21712,2.21719,2.09973,2.12658,2.12332,2.05164,2.26139,2.43066
722712860,2.06994,2.2592,1.9779,1.96383,1.99151,2.01646,2.19895,2.12485,2.52414,2.19317,2.157,2.14334,2.06536,2.05243,2.05067,1.98917,2.19205,2.27445
2333392863,2.1573,2.25761,2.01109,2.00029,2.04882,2.04384,2.17185,2.15198,2.17373,2.19096,2.18822,2.13534,2.13003,2.03993,2.11379,2.04954,2.26661,2.38458
3874779637,2.18549,2.30819,1.96136,2.02355,2.07254,2.11858,2.18314,2.08816,2.5688,2.23855,2.23259,2.24359,2.16265,2.09157,2.12065,1.97828,2.32083,2.39194
1692228311,2.13496,2.30158,1.96715,2.0205,1.97476,2.04028,2.26619,2.18841,2.44458,2.27791,2.2361,2.21555,2.1859,2.15456,2.13007,2.04237,2.36834,2.35586
949553897,2.14242,2.30414,1.98811,1.99333,2.01214,2.05278,2.3296,2.25235,2.23125,2.21792,2.21595,2.20922,2.14298,2.15114,2.09205,1.98187,2.23279,2.31166
3542747657,2.08287,2.24332,1.81831,1.8606,1.99653,2.01628,2.044,1.72168,2.68419,2.11816,2.161,2.216,2.05635,2.04321,2.08811,2.03502,2.12945,2.22005
1470401953,2.04574,2.20251,1.88916,1.93943,1.93441,1.97743,2.01766,2.02628,2.71409,2.05971,2.02119,2.06702,1.9791,2.0115,2.02879,1.99362,2.09207,2.21321
1333776331,2.11119,2.1974,1.99856,2.03874,2.02588,2.07064,2.19832,2.17224,2.23353,2.19474,2.15568,2.19862,2.06486,2.08197,2.09631,2.09968,2.15758,2.1635
333924186,2.27796,2.36498,2.0445,2.0981,2.20541,2.22373,2.43116,2.21918,2.35946,2.33202,2.28024,2.24023,2.27952,2.19315,2.30094,2.27032,2.3928,2.42574
835560282,2.07094,2.08359,1.93474,1.93495,1.94101,2.00876,2.07775,2.15547,2.49951,2.12689,2.10137,2.05511,1.99437,1.92503,1.98974,1.90521,2.11238,2.2632
1812134246,,,,,,,,,,,,,,,,,,
266419891,2.18451,2.23043,1.9944,2.02992,2.01732,2.05633,2.47877,2.14676,2.30942,2.17966,2.13706,2.16016,2.04593,2.03669,2.08502,2.02557,2.30399,2.35631
2339362899,2.0868,2.15092,1.9601,1.95497,1.99564,2.05215,2.11803,1.96886,2.1355,2.17351,2.17489,2.10347,2.11795,1.96767,2.05577,2.02649,2.24321,2.2441
1478569228,1.96842,2.08056,1.84833,1.91117,1.8387,1.89794,2.00031,1.96713,2.19103,2.09945,1.97905,2.03169,1.92543,1.92237,1.94338,1.87766,2.18796,2.20403
2854676166,2.02352,2.14378,1.92701,1.96456,1.9818,1.93426,2.03049,1.99741,2.21824,2.17985,2.12989,2.13884,2.07721,1.98122,2.0525,2.03009,2.2877,2.34906
3193273925,2.12586,2.19094,2.00104,1.96107,2.19098,2.23638,2.38633,2.27521,2.3822,2.33882,2.29376,2.28154,2.20844,2.14829,2.16916,2.13562,2.4528,2.4673
3694177249,,,,,,,,,,,,,,,,,,
3529593059,,,,,,,,,,,,,,,,,,
1392758224,2.29438,2.37719,2.0975,2.11,2.24302,2.27248,2.41244,2.27288,2.33915,2.44638,2.39693,2.32682,2.29553,2.20635,2.22493,2.20293,2.39261,2.51497
2201863517,2.1683,2.25396,2.00857,2.00959,2.10532,2.10549,2.23533,2.25381,2.33998,2.19574,2.18788,2.21117,2.12386,2.08351,2.1232,2.01862,2.33641,2.31173
443219575,2.16095,2.13403,1.92826,1.96501,2.04031,1.93083,2.08029,2.0439,2.18947,2.12231,2.1301,2.09524,2.07893,2.02341,2.07866,2.00149,2.24942,2.31036
830499760,2.22607,2.2678,2.04067,2.06993,2.16494,2.11797,2.31145,2.1772,2.40992,2.26217,2.16288,2.18496,2.14839,2.07625,2.12924,2.05878,2.30334,2.309
40836548,2.09594,2.22914,1.92076,1.91552,2.03866,2.064,2.19912,1.92926,2.08775,2.17334,2.14681,2.17184,2.04163,2.04548,2.0138,1.98574,2.21433,2.21048
1059746511,2.23798,2.39982,2.13157,2.15117,2.2311,2.2947,2.35119,2.19997,2.39868,2.2929,2.28457,2.28476,2.25992,2.22242,2.3085,2.24004,2.3208,2.36909
104629839,2.24948,2.28479,2.00474,2.08694,2.14295,2.19575,2.36368,2.31723,2.46962,2.37398,2.254,2.30748,2.17533,2.23741,2.14271,2.10701,2.32407,2.40595
3921210122,2.10167,2.39089,1.99393,1.99738,1.94881,1.98465,2.16843,2.06319,2.3202,2.16354,2.15117,2.1559,2.09193,1.98452,2.11984,1.89075,2.23927,2.32869
929171989,2.22227,2.27957,2.04997,2.02301,2.20295,2.1949,2.32991,2.15206,2.75496,2.34179,2.29328,2.31523,2.18676,2.16179,2.23073,2.17583,2.35547,2.37484
4028118579,2.14516,2.2021,2.00219,1.97498,2.08341,2.09666,2.30873,2.00233,2.11145,2.20934,2.19789,2.16005,2.174,2.08147,2.15611,2.11341,2.25024,2.32888
1758233379,2.11183,2.20508,2.06142,1.95913,2.12921,2.17264,2.27572,2.15802,2.82659,2.18642,2.2376,2.21641,2.1865,2.12432,2.18411,2.14748,2.21854,2.38906
32977899,,,,,,,,,,,,,,,,,,
3810097204,2.14718,2.27783,1.97275,1.95501,2.00886,2.02573,2.17069,2.01926,2.21759,2.23578,2.17174,2.17432,2.03999,1.95853,2.07638,1.99565,2.25353,2.38658
2860940430,2.12285,2.14152,1.94882,1.96853,2.0729,2.03461,2.28809,2.09149,2.55193,2.23914,2.21609,2.18717,2.10184,2.04273,2.12187,2.0426,2.23063,2.33798
1639265869,2.20642,2.3022,2.08204,2.12384,2.08264,2.10631,2.17603,2.11601,2.85418,2.22506,2.183,2.16909,2.11345,2.0762,2.16344,2.09651,2.25714,2.32573
2905707501,2.11971,2.18985,1.98169,1.95445,2.05471,2.04491,2.20196,2.06479,2.19348,2.25786,2.19335,2.15431,2.10457,2.01027,2.08626,2.0292,2.25749,2.29276
3964206220,2.23241,2.32929,2.0018,1.96011,2.02216,2.13951,2.17498,2.19371,2.27871,2.29407,2.24105,2.16877,2.1306,2.05792,2.06594,1.99753,2.33364,2.37772
3137567718,2.10542,2.29654,1.89278,1.93905,1.99133,2.03286,2.05022,2.04222,2.39902,2.32909,2.22487,2.24294,2.10256,2.10705,2.07189,2.01172,2.21522,2.1905
494182284,2.17118,2.3332,2.07533,2.08236,2.03642,2.21169,2.38503,2.26928,2.34451,2.26771,2.23055,2.21384,2.17559,2.16348,2.23375,2.17504,2.31019,2.43972
813652829,2.00949,2.08991,1.96321,1.92175,1.99246,2.08833,2.14991,2.06786,2.17142,2.1018,2.08338,2.06446,2.06069,2.01317,2.06055,2.04635,2.18967,2.26968
2799701794,2.14894,2.27241,2.04908,1.98478,2.19227,2.1713,2.32124,2.11534,2.23196,2.27876,2.25547,2.19192,2.19431,2.0591,2.16446,2.09929,2.33962,2.37585
334769830,2.13672,2.15498,2.05365,2.02016,2.0338,2.09967,2.1263,2.12335,2.20932,2.23476,2.16002,2.16003,2.13362,2.09308,2.11521,2.04428,2.17357,2.22188
412950338,2.10728,2.23831,2.00142,1.94392,1.97469,1.99277,2.23648,2.11465,2.52438,2.3269,2.25345,2.22281,2.12184,2.08701,2.16297,2.03668,2.1907,2.27301
612463117,2.19698,2.39011,2.06206,2.04949,2.10219,2.17188,2.36046,2.12304,2.60069,2.25999,2.23077,2.22161,2.203,2.10268,2.2252,2.20038,2.33853,2.40397
3666010985,2.09209,2.2262,2.01636,1.99941,2.05622,2.05638,2.32446,2.17942,2.44151,2.26945,2.18201,2.18052,2.14072,2.13664,2.10998,2.05959,2.26783,2.31758
1147662449,2.17962,2.23231,1.93516,2.00623,2.11248,2.1339,2.16826,2.20664,2.24461,2.2495,2.25689,2.20021,2.19162,2.09773,2.03026,2.01289,2.28149,2.35095
