"HBID","X","lh_bankssts_area","lh_caudalanteriorcingulate_area","lh_caudalmiddlefrontal_area","lh_cuneus_area","lh_entorhinal_area","lh_fusiform_area","lh_inferiorparietal_area","lh_inferiortemporal_area","lh_isthmuscingulate_area","lh_lateraloccipital_area","lh_lateralorbitofrontal_area","lh_lingual_area","lh_medialorbitofrontal_area","lh_middletemporal_area","lh_parahippocampal_area","lh_paracentral_area","lh_parsopercularis_area","lh_parsorbitalis_area","lh_parstriangularis_area","lh_pericalcarine_area","lh_postcentral_area","lh_posteriorcingulate_area","lh_precentral_area","lh_precuneus_area","lh_rostralanteriorcingulate_area","lh_rostralmiddlefrontal_area","lh_superiorfrontal_area","lh_superiorparietal_area","lh_superiortemporal_area","lh_supramarginal_area","lh_frontalpole_area","lh_temporalpole_area","lh_transversetemporal_area","lh_insula_area","lh_WhiteSurfArea_area","rh_bankssts_area","rh_caudalanteriorcingulate_area","rh_caudalmiddlefrontal_area","rh_cuneus_area","rh_entorhinal_area","rh_fusiform_area","rh_inferiorparietal_area","rh_inferiortemporal_area","rh_isthmuscingulate_area","rh_lateraloccipital_area","rh_lateralorbitofrontal_area","rh_lingual_area","rh_medialorbitofrontal_area","rh_middletemporal_area","rh_parahippocampal_area","rh_paracentral_area","rh_parsopercularis_area","rh_parsorbitalis_area","rh_parstriangularis_area","rh_pericalcarine_area","rh_postcentral_area","rh_posteriorcingulate_area","rh_precentral_area","rh_precuneus_area","rh_rostralanteriorcingulate_area","rh_rostralmiddlefrontal_area","rh_superiorfrontal_area","rh_superiorparietal_area","rh_superiortemporal_area","rh_supramarginal_area","rh_frontalpole_area","rh_temporalpole_area","rh_transversetemporal_area","rh_insula_area","rh_WhiteSurfArea_area"
4175103929,2065,799,447,2379,1497,395,3420,3757,3384,927,4788,2380,2664,1876,2938,600,1130,1633,517,1210,1379,3886,1043,4327,3856,701,6019,7109,5143,3947,4364,208,470,445,2102,81742.3,814,785,1969,1475,411,3298,5180,3238,833,4569,2683,2882,1801,3586,654,1324,1225,696,1435,1598,3810,1120,4695,3777,679,6268,6475,5276,3226,3281,343,418,298,2111,82231.4
1405342471,2066,1026,867,3168,1251,458,3024,4811,3323,1106,4766,2552,3082,1829,3567,701,1170,1698,623,1332,1294,4292,1258,5178,3666,913,5253,6763,5363,4105,4053,195,554,399,2314,85953.5,1140,851,2457,1458,355,3243,6281,3241,776,3991,3057,2979,1764,3777,771,1489,1217,673,1473,1603,4242,1370,4758,3780,487,6195,7294,5203,3806,3678,195,430,340,2201,86576.3
2744671311,2068,1174,771,2617,1753,503,3751,5495,4638,1172,5597,3160,3593,2068,3573,672,1311,2118,626,1634,1800,4280,1273,5533,4172,962,6684,7579,5801,3750,4419,190,516,541,2572,96297.4,1185,956,2921,1760,457,4256,6488,4042,998,5336,3515,3360,1918,3924,713,1369,1896,758,1896,1738,4021,1225,4922,4228,971,6259,7705,6471,3845,3858,239,533,371,2495,96629.1
1476828696,2070,1138,654,2328,1406,425,3245,4990,3371,954,4656,2621,2960,1462,3095,604,1165,2091,614,1491,1434,3372,1270,4314,3502,767,5599,6605,5017,3484,3578,205,551,422,2491,81881.9,966,599,2072,1394,312,2926,5658,3177,936,4737,3001,2906,1971,3398,576,1259,1679,803,1564,1544,3330,946,5012,3826,523,5257,6321,5266,3584,3206,242,525,412,2355,82281.8
1152434055,2073,1466,651,3125,1724,437,3892,5143,3755,1412,5366,3434,3965,2336,3815,748,1673,1821,784,1320,1932,5737,1530,5545,4957,1030,7540,9295,6338,4596,4474,197,480,456,2242,103215,1322,756,3219,2119,417,3975,6301,3860,1272,5436,3264,3950,2127,4102,878,2049,1488,942,1852,2140,5035,1361,5151,4677,763,8502,7800,6840,4199,4013,287,466,428,2600,103591
3371888466,2074,953,487,2264,1087,266,2802,3793,2919,786,3768,2322,2886,1635,2516,644,1161,1302,432,1010,1189,3417,1134,4215,3406,674,5597,6642,4935,3173,2864,194,411,470,2048,73404.2,848,777,1993,1249,349,2631,5060,2380,803,3718,2384,2313,1675,2964,627,1362,1269,617,1248,1361,3237,953,4241,3304,606,5193,6236,4955,3248,3120,248,353,282,1908,73508.5
2034810020,2075,942,529,2084,1387,307,3053,3779,2363,750,3774,1952,2471,1590,2578,735,1187,1240,486,1121,1261,3636,1011,3984,2928,639,4797,6102,4559,3408,3369,187,399,367,1901,70877.7,834,697,1596,1280,248,2746,4764,2424,755,3702,2103,2414,1563,2765,571,1109,1018,669,1277,1487,3574,1029,4058,3350,501,5121,6195,4624,3266,2908,211,287,296,2077,71518.2
1078027356,2077,1105,599,2097,1450,442,3209,4184,3324,710,4751,2617,3044,1531,2505,563,1043,1788,576,1369,1451,3450,961,3703,3098,838,5320,5506,5631,3015,3572,108,446,346,2178,76530.2,937,559,2170,1381,391,2988,5131,3214,739,5021,2525,2286,1836,2929,573,1230,1388,780,1551,1345,3472,1041,4066,3574,438,5281,5778,4911,2995,3718,232,492,304,2342,77619.9
2352275955,2080,1224,587,3318,1524,427,3540,5906,4224,1072,6104,3290,3624,1884,3996,735,1549,2277,722,1813,1732,4580,1286,5528,4527,912,9083,9050,6681,4520,5246,168,435,399,2710,104671,1478,746,2712,2070,382,3545,7288,4255,1108,5610,3066,3274,2506,4840,746,1797,1552,912,1837,1755,5144,1186,5480,4441,562,8671,9004,5281,4282,4855,394,526,473,2332,104112
3876585818,2081,1574,725,3014,1649,454,4080,5337,4755,1024,6075,3191,3360,2078,3544,648,1518,1658,572,1491,1250,5515,1099,5171,4257,1086,8934,9993,6725,4550,5672,256,524,587,2263,104631,1255,1051,3009,1756,503,3999,7619,4092,998,5183,3247,2923,2515,4148,742,2075,1682,892,1527,1357,4768,1622,5384,4264,762,7377,9214,6675,4303,4232,358,492,345,2253,102623
4128071497,2082,1389,688,2674,1764,439,3965,6296,4022,1091,6345,3209,3616,2119,4171,806,2151,1941,750,1601,1541,4659,1498,5232,3989,1012,8044,8183,5996,4470,4697,204,543,413,2353,101869,1562,933,2714,1832,364,3634,7494,3724,1085,6409,3332,3450,2034,4390,827,1828,2064,937,2421,1877,4463,1495,5502,4824,878,7092,8156,6505,4361,5759,323,414,366,2634,105680
3852551901,2083,1006,743,2391,1210,474,3241,4968,3846,880,4496,2499,3048,1976,3169,667,1378,1828,581,1430,1212,3723,1156,4811,3434,779,5714,7467,5449,3894,3488,235,572,467,2366,84598.4,1045,728,2615,1149,410,3068,6385,3660,813,4309,2442,3020,1834,3529,650,1713,1200,796,1303,1133,3608,1164,4777,3302,702,6503,7459,5376,3386,3369,278,454,343,2305,84826.9
378442723,2084,821,531,1599,1451,276,3201,2814,2401,895,3747,2372,2236,1801,2615,716,983,1207,509,1093,1218,3450,871,4127,3357,809,5208,6528,4780,3122,2674,224,368,401,1977,70381.4,795,502,1439,1263,243,2396,3166,2891,702,3611,2238,2227,1318,2962,660,1296,1022,549,1115,1542,3361,941,4344,3792,496,5801,6480,4643,3115,2557,328,281,266,2153,70497
3809296881,2086,869,548,2498,1455,291,2542,3983,2339,773,5212,2281,3031,1209,2221,532,1152,1403,550,1165,1544,3353,883,4390,3026,584,5814,6299,4676,3285,3128,185,349,403,2173,74144.4,1033,881,1756,1151,318,2563,5042,2597,764,4345,1707,2674,1364,3078,682,1221,1170,723,1690,1527,3441,1048,3918,3191,762,5522,5114,5213,3060,3657,275,287,285,2002,74058.9
3314537633,2088,1270,566,2161,1373,244,3322,4988,3193,954,4734,2420,2538,1629,3231,831,1354,1883,583,1609,1118,4568,1170,4264,3607,646,5682,7347,4835,4782,4913,247,497,454,2433,85446.5,1039,613,1662,1458,327,3194,6493,3176,821,4419,2728,2689,1835,3420,759,1325,1136,852,1758,1264,4115,1061,4499,3714,503,5984,6700,5094,4094,3938,197,406,373,2592,84235.6
1721511707,2090,1099,510,3002,1370,435,3272,5060,3906,1039,4963,3008,3072,2416,3583,728,1698,1994,646,1484,1330,4085,1302,4871,4041,872,6309,7370,5781,4091,3935,240,479,413,2385,90791.5,1039,926,2736,1597,409,3912,5606,3100,925,4974,3015,3212,1856,3565,884,1428,1623,837,1478,1516,4020,1090,4514,4397,800,5612,7426,6220,3616,3254,260,315,321,2589,89073.7
156022447,2091,1039,491,2756,1327,272,3420,4229,2438,902,4167,2630,2868,1708,2247,744,1273,2049,603,1329,1343,3721,978,4025,3537,631,6397,6902,4875,3831,4066,224,460,468,2357,80308.3,808,773,2779,1391,329,2945,4873,2944,814,4303,2236,2676,1807,2831,690,1625,1734,662,1657,1495,3716,1113,4342,3564,552,5481,6539,4559,3394,3090,280,453,364,2419,79237
3905897231,2094,1381,594,2924,913,383,3704,5670,4147,1285,5053,2659,3485,1640,3866,769,1308,1982,694,1605,1188,3993,1766,5073,3893,721,7308,6945,5492,4635,4220,184,499,545,2333,92857.2,1219,867,2120,1343,388,3257,6822,3910,1110,3587,2566,3307,1622,3817,766,1256,1591,808,1660,1632,4514,1964,4739,4952,689,8080,6842,4838,3963,4013,275,527,394,2458,91897.9
170245038,2095,743,558,2479,1400,332,2955,3685,3160,812,4467,2433,2379,1782,2386,682,1144,1832,617,1483,1301,3850,970,4182,3508,682,5609,7569,5875,3561,3163,185,478,434,1940,78633,942,554,1743,1444,229,2552,4355,2775,696,4257,2711,2303,1548,2895,681,1337,1272,903,1621,1481,3624,1216,4747,3404,498,5621,6810,5351,3473,3271,300,431,378,1817,77239
938822593,2096,1372,722,2202,1332,488,3091,4903,3049,965,4271,2855,3114,1720,3202,760,1359,1951,604,1403,1325,3620,1113,4500,3902,799,5571,7674,5806,3874,3938,234,448,418,2508,85094,980,717,2563,1503,339,3034,6418,2821,1077,3882,3060,2910,1757,3372,561,1404,1660,748,1876,1577,3986,1112,4507,3945,517,5607,7214,6062,3643,3868,367,396,303,1981,85765.4
406474114,2097,1088,492,3231,1298,188,3181,5200,2974,852,5226,2482,3827,1265,2359,636,1270,1547,661,1289,1348,4279,898,5301,3176,792,5715,6950,5427,4054,3927,113,478,524,1941,83990.4,1075,664,1539,1328,295,3115,5488,3466,929,5223,2355,2819,1585,3562,600,1429,1492,854,1257,1356,4554,911,5766,3462,524,6034,6304,5094,3250,3958,302,418,294,2106,83406.3
3278821471,2098,1572,668,3704,1788,561,3941,5808,3817,1106,6217,3102,4289,2356,3526,909,1633,1924,653,1423,1799,4814,1506,5712,4277,902,8088,8937,6650,4553,5367,269,626,507,2667,105670,1313,934,3528,1764,311,3736,8312,3810,1211,5826,3333,3709,2312,4314,954,1758,1736,884,1654,1939,4626,1598,5648,4458,894,7792,9208,6524,4401,3915,355,335,401,2544,106036
682981675,2100,1032,505,1932,1176,362,2920,3711,2750,844,4689,2133,2378,1639,2715,646,1163,1493,573,1246,1046,3409,942,3930,3297,582,5552,6169,3922,2884,2828,135,395,381,1747,71125.4,822,722,1533,1220,317,2846,4351,2695,749,3960,2121,2183,1358,2964,852,1235,1139,812,1584,1262,3120,1079,3755,2980,527,5209,5942,4788,2942,2935,203,463,296,2172,71136.3
2333989454,2103,1205,717,2228,1584,415,3386,5111,3398,1174,5366,3018,3055,1950,3134,845,1409,1908,762,1469,1543,3937,1396,4671,3923,702,7265,7816,5645,3889,4478,212,489,511,2228,90840.9,1131,955,2474,1764,328,2940,6267,3441,939,4907,3232,3201,1708,3579,673,1733,1577,779,1761,1739,3700,850,4436,4138,667,6532,6414,5174,4016,4501,272,353,332,2455,88968.5
2339301689,2105,1002,470,2267,1157,288,2645,3813,2747,642,4518,2319,2695,1671,2713,636,1117,1359,549,1228,1365,3862,938,3877,3259,735,5380,5940,4860,3303,3337,189,471,429,1934,73713,916,746,1727,1435,312,2613,4333,2682,648,3932,2391,3170,1816,2871,628,1304,1096,620,1549,1677,3885,907,3783,3422,598,5189,5571,4941,3214,3236,268,357,303,1966,74107.1
3205098197,2106,1007,550,2087,1466,386,3079,4447,3653,926,4577,2718,3013,1650,2899,762,1350,1654,696,1525,1301,4469,1002,4400,3547,683,5795,7659,4843,3688,3917,149,414,429,2267,83007.5,986,876,1868,1370,337,2790,5374,3122,1052,4665,2562,2966,1709,3510,660,1212,1259,772,1360,1536,4042,1210,5461,3643,718,5792,6651,4912,3398,4057,250,395,399,2558,83472.3
2909742586,2107,1261,930,2841,1469,417,3683,5694,4330,1547,4763,3316,3761,2127,3975,807,1382,2223,852,1879,1712,4779,1409,5464,4837,1187,6306,7924,7069,4640,5157,254,471,514,2931,101910,1279,889,2695,1799,316,4249,5703,3768,1026,5346,3229,3295,2013,4190,765,1755,1586,1084,2018,2004,5049,1512,5257,5263,904,6823,9069,7194,4616,4860,428,439,411,2937,103772
2744885275,2110,1716,708,2589,1911,433,3654,6275,4889,1135,6389,3387,3537,2552,3991,733,1714,1798,836,1474,1629,5114,1330,5659,4631,830,8643,9074,5445,4064,4548,215,466,441,2462,104273,1173,752,2759,1837,323,4311,7288,4518,1413,6442,3143,3588,2152,4073,767,1771,1559,985,1574,1824,4757,1122,5777,5383,793,8554,8422,5929,4307,4767,294,440,346,2901,106043
835438161,2112,976,506,2323,1474,367,2779,3955,2779,736,4359,2474,3189,1591,2770,661,1259,1708,517,1525,1669,4077,906,4824,3668,642,6014,6760,4647,3543,3837,144,408,510,1984,79580.3,897,797,2305,1536,301,2634,4870,2961,969,4259,2817,3150,1739,2911,609,1457,1429,922,1426,1889,3713,1312,4460,3583,595,5657,5931,4908,3080,3231,269,399,321,2022,79360.8
456828838,2113,1205,701,2021,1769,454,3088,4778,3772,839,4330,3176,2889,1769,3488,808,1440,1594,709,1536,1641,3785,1232,4818,3732,695,6022,8235,5859,4003,4116,186,575,391,2390,88046.3,928,544,2338,1683,308,3218,6087,3209,925,3926,2860,3181,1963,3837,780,1380,1644,839,1556,1820,3737,1001,5002,3900,421,6036,7540,5500,3694,3307,197,565,326,3006,87259.8
3391312560,2114,1190,677,2833,1639,374,3380,5218,3741,893,5386,2649,3521,1918,2941,666,1175,1434,622,1139,1648,4612,1184,4698,3925,890,7413,7253,5419,3656,3807,225,579,376,2238,89322,1457,800,2486,1705,222,2965,5559,3544,888,4807,2693,3091,1608,3905,787,1570,1182,875,1368,1783,4660,1142,4839,4006,831,7452,7101,4563,3583,4237,318,481,259,2578,89345
1177583186,2115,1352,779,3545,1693,439,3651,4723,3448,1135,5182,3196,3412,2335,3336,733,1467,1834,743,1411,1533,4962,1478,5567,4081,1053,6840,8238,6318,4352,5216,212,505,537,2504,97808.6,1120,927,2802,1904,394,4106,6480,3992,938,5664,2884,3745,2116,3865,833,1977,1626,917,1784,1920,4638,1537,5896,4372,886,6964,8453,5739,4260,4412,339,350,397,2710,100946
1483228225,2118,941,596,1904,1025,318,3190,4603,2686,940,3599,2309,2574,1482,2544,731,1225,1135,507,978,1047,3715,1000,4084,3566,703,5196,6093,4613,3282,3093,230,462,423,2169,72962.3,1099,680,1934,1136,252,3345,5303,2615,1045,3360,2355,2338,1506,3179,700,1253,1166,613,1301,1206,3624,1000,4016,3459,579,5262,5803,4378,3459,3466,231,337,342,2088,74433.9
627340935,2119,1157,638,2466,1460,439,3504,5151,3158,1075,4485,2808,3385,1748,3464,687,1412,1683,725,1449,1511,4834,1303,5634,3445,968,6946,6891,4951,3910,4303,211,505,421,2282,89008.1,830,873,2173,1364,346,3076,6388,3331,949,4304,2830,3390,1781,3599,689,1736,1476,848,1567,1563,4421,1274,5319,3724,733,6854,6990,5637,3431,3360,283,485,330,2144,88096.4
2005333252,2120,1545,688,3281,1438,451,3537,5865,4012,1038,6433,2847,2717,1902,3401,773,1676,1755,639,1440,1066,5208,1200,5198,4387,916,6769,7751,5733,4486,4791,252,451,409,2732,96787.2,1150,682,3123,1768,348,3287,8485,4117,809,5968,3338,2909,2402,4625,597,1647,1447,808,1862,1451,4826,1289,6052,4343,773,7157,7864,6081,4277,5397,405,505,369,2513,102678
292084913,2121,1514,852,3212,1742,424,4210,5854,4078,1127,6783,2756,3893,2125,3987,749,1508,2651,761,1611,1803,4997,1351,5540,4659,1074,8419,8357,6981,5389,4952,243,537,557,2244,106942,1260,1129,3248,1559,358,3960,7832,4175,1201,5935,2597,3730,2116,4254,841,1588,1694,843,2326,1643,4720,1905,5516,5064,852,7761,8143,6565,4376,4551,383,422,403,2848,105798
330475907,2122,884,558,1783,1238,242,3320,4220,2539,963,4549,2376,3085,1550,2548,729,1367,1719,544,1306,1343,4077,1107,4675,3905,648,5060,7091,5137,3482,3764,216,367,504,2149,79042.2,962,856,2011,1479,239,3353,5032,2903,912,4069,2605,3291,1479,3056,729,1515,1538,723,1406,1725,4271,1295,4758,3924,720,5159,6154,5175,3453,3965,305,409,388,2239,82097.8
3089859347,2125,1209,601,3094,1585,526,3957,4861,4164,947,5681,3080,3777,1955,3461,737,1349,1552,754,1469,1646,5130,1294,5846,4297,1004,7117,9620,5286,4480,3769,273,500,423,2314,97759.4,959,807,2430,1815,462,4152,6109,4372,819,5493,2754,2963,1890,4372,858,1698,1474,879,1777,1782,3909,1307,4876,4202,891,7271,9055,5965,3286,3925,260,422,335,2454,96024.6
2286904113,2128,1082,821,2657,1409,279,2888,4997,2941,812,4609,2691,2856,1966,2741,786,1524,1597,556,1048,1618,4032,1378,4498,3582,914,5493,6565,4792,3480,3664,243,389,445,2335,81687.1,1054,502,1789,1598,249,3321,5711,3041,980,4154,2780,2695,1777,3014,795,1357,1166,633,1330,1584,3879,983,4348,3864,565,6119,7731,4829,3473,3875,265,484,327,2589,82861.2
937350814,2129,731,513,2402,1133,325,3351,4762,2833,919,4725,2066,3754,1774,2938,776,1422,1895,605,1647,1170,4285,1323,4708,3507,557,6696,6976,5663,4311,4250,309,476,489,1942,85232.5,949,539,2428,1447,265,3402,5632,3070,1093,4520,2273,2984,1862,2929,641,1510,1545,765,1798,1160,4139,1404,5003,3594,349,6954,6683,5609,3586,3880,348,486,422,1978,85246.5
288611560,2130,1300,841,2642,1664,481,3496,4921,3273,1007,5345,3053,3656,2647,3238,771,1499,1883,822,1367,1608,4130,1497,5886,4247,855,6830,8176,5922,4302,4446,255,559,529,2293,95439.2,1112,837,2118,1761,372,3757,5603,3622,999,5491,3033,3655,2196,3934,789,1644,1861,969,1781,1798,4787,1128,5611,4104,714,6750,8188,6582,3969,4006,379,433,425,2589,97000.3
2394165803,2131,1349,894,2681,1515,471,3948,5651,4582,1004,4911,3166,3167,1986,3648,787,1349,1665,751,1333,1559,4815,1104,5384,3772,995,6943,8938,5661,4714,5247,219,540,481,2683,97912.5,1175,849,2669,1515,341,3623,6822,3809,977,5434,2871,3206,1858,3930,772,1471,1479,871,1738,1784,4485,1239,5046,4019,857,7619,8364,5366,4061,4172,311,416,349,2810,96307.9
4215732017,2132,1448,816,2574,1495,620,4135,5638,4273,979,4782,3133,3137,2386,3509,704,1421,1844,730,1647,1363,5396,1241,4977,4191,1047,7565,7834,5309,4616,4839,153,464,640,2245,97151.3,953,758,2547,1427,332,3838,6558,4430,1063,4701,3091,3308,1981,4583,716,1781,1634,907,1821,1402,4775,1451,4871,3935,713,7015,7763,5986,3679,4083,287,560,381,2566,95896.2
247073015,2135,1194,675,2499,1779,577,4154,4900,3794,1281,6363,3129,3738,2271,3679,863,1441,2098,697,1531,1741,5078,1373,5038,4566,922,6937,8557,6059,4551,4793,186,562,545,2446,100016,1153,923,1922,1982,372,3373,6521,3649,1038,5962,3194,3544,2090,4184,811,1705,1738,897,1244,1971,4329,1503,5175,4763,810,7372,7867,6601,3929,3345,340,430,371,2953,98061.1
3914457601,2137,1453,646,2510,1353,463,3229,4763,3904,994,4954,3066,3222,1548,3258,654,1399,1649,632,1571,1592,4403,1335,4728,3584,808,6459,7999,5760,3710,4551,228,637,418,2478,89958.8,1318,1037,1610,1537,370,2755,5726,3298,940,5105,2715,3341,1789,4030,641,1336,1193,723,1523,1664,4804,1463,5445,3909,818,6681,7221,4914,3857,4163,287,565,284,2395,89454.5
2409859956,2141,1414,540,3347,1385,390,3684,5700,4174,951,5165,2766,2688,2046,3262,754,1346,2001,606,1524,1175,4339,942,5099,4091,1000,6574,8247,5607,3858,4682,229,467,469,2468,92990.7,1275,1083,2775,1483,389,3524,7355,3564,942,4743,2890,2779,2187,3836,790,1336,1439,855,1655,1290,4032,1273,5181,3928,799,6687,7663,6019,3819,4761,331,474,375,2456,93985.3
2932134570,2144,1477,697,2664,1501,439,3439,5051,3735,1197,5369,3463,2881,2106,3440,810,1844,2143,743,1313,1209,3826,1326,5311,4786,936,7394,9069,5601,4459,5183,184,470,587,2944,97596.5,1148,858,2999,1653,416,3287,6478,3190,963,4499,3353,3307,2410,3526,817,1788,1512,725,1722,1674,3798,1224,5222,4686,750,6856,9301,5411,4523,4871,267,467,392,2528,96620
2429135133,2145,1141,718,2255,1634,583,3521,5591,3996,1298,4908,2660,3644,1456,3666,748,1492,1771,638,1310,1545,5577,1366,5307,3160,825,6760,7059,5170,4184,3897,229,472,485,2172,91237,1270,812,2030,1433,397,3314,5639,3096,863,4697,2677,3391,1993,3867,730,1250,1450,750,1299,1461,4590,1227,4576,3914,597,6051,6817,5604,3655,3460,319,484,349,2059,86122.4
2826251050,2147,955,941,2826,1810,511,2935,5411,4464,1246,5590,3396,2663,2320,4023,704,1246,1810,822,1766,1785,5329,1159,4990,3824,744,7729,7650,4758,4370,3820,243,517,485,2200,95042.2,803,702,2437,1586,274,2802,6243,3946,1089,5826,3097,3193,1808,3644,529,1610,1482,948,2164,1817,4378,1003,5464,4587,847,6830,8344,6225,3727,4161,236,451,379,2837,95471.9
2058112309,2150,1120,579,2162,1238,391,2931,4534,3279,897,4577,2417,2797,1759,3129,779,1397,1433,607,1461,999,4081,1073,4787,3320,597,5762,6977,5044,3693,3856,156,473,458,2093,80858.9,812,782,1740,1402,281,3172,5070,2890,823,4720,2416,2669,1630,3289,676,1553,1191,806,1925,1225,3825,1134,4476,3615,586,6280,6185,4627,3286,3148,297,368,369,1920,79186.6
316886165,2154,835,525,2073,1152,285,2519,3337,2599,686,3676,2113,2871,1717,2355,532,1067,1448,556,1260,1325,3617,923,3940,2808,577,4327,5356,4725,2915,3203,188,326,351,1951,68134.6,849,672,1545,1144,264,2451,4174,2479,764,3627,1904,2683,1208,2516,492,1184,1334,680,1716,1298,3549,985,3751,3118,619,5098,5086,4496,2751,3249,231,431,262,2031,68641.8
317970542,2156,924,618,2428,1161,274,2420,4351,2801,843,3979,2279,2592,1758,3336,585,1416,1701,502,1386,889,3176,1205,4366,2915,685,5037,6266,3870,3193,2677,165,434,376,1862,72471.7,693,663,2278,1201,184,2460,4917,2622,771,3656,2399,2316,1783,3096,641,1235,1359,796,1469,847,2871,1061,4282,3260,588,4798,6355,3978,3108,3019,252,421,292,1770,71440
2882969741,2157,1164,530,1967,1381,403,3225,4967,3080,743,4414,2815,3043,1858,3249,818,1283,1568,507,1271,1135,4146,896,4931,3650,620,5593,6463,4899,3928,3670,223,522,412,2246,81623.2,913,910,2494,1324,348,3583,5845,3169,978,3841,2663,2585,1790,2798,608,1139,1200,716,1141,1217,4319,1261,4945,4016,737,5535,6151,5229,3601,3450,218,432,360,2263,81778.3
3815003769,2158,1012,348,1814,1292,283,3439,5426,3437,781,4176,2635,3305,1693,3269,692,1186,1810,665,1158,1505,3732,847,4483,4008,707,5881,7445,5520,3413,3583,230,399,414,2041,82631.8,848,846,2189,1494,247,3619,5615,2884,809,4609,2497,3195,1603,3490,681,1197,1825,768,1423,1652,3654,1185,4219,3606,489,5986,6339,5610,3476,3293,321,359,304,2154,82488.3
1201262300,2159,1421,675,3465,1480,370,3463,5216,3670,999,5231,3117,3407,2114,3893,749,1442,2045,868,1580,1689,4360,1090,5126,4228,730,7562,8184,6219,4646,4718,260,568,443,2446,97475.5,1391,891,2532,1630,346,3776,6733,3373,1060,5415,3432,3327,1747,3798,836,1635,1601,972,1983,1805,4750,1301,5294,4239,882,6990,8290,6209,4112,3721,264,443,338,2526,97642.8
2713583871,2162,1311,856,3202,1570,485,4300,6419,4222,1421,5545,2856,3395,2683,3927,846,1672,1719,732,1212,1557,5194,1318,5464,4660,1067,7425,9243,7066,4678,5720,306,617,506,2382,105575,1365,1100,1929,1636,398,3725,7258,3676,1110,5858,3225,3450,2171,4603,865,1758,1411,822,1634,1655,5202,1610,5319,5352,1025,7541,9812,6393,4818,5554,341,459,310,2573,105956
4199405436,2163,1089,725,3668,1738,410,4571,6072,4348,1128,5642,4028,3678,2866,3615,905,1487,2789,971,2088,1661,5293,1296,6038,4842,1179,7642,9702,8370,5003,5732,230,512,625,2798,112741,1327,987,3431,1874,331,4125,7387,3940,977,6248,3263,3981,2362,4338,913,1916,1745,1021,2406,1585,4694,1693,6525,5614,930,8684,9470,7013,4932,5002,403,476,565,3426,113582
710781653,2166,1258,603,2500,1260,367,2987,5236,3973,1071,4312,2521,2909,1891,3810,688,1286,1550,572,1665,1284,4311,1102,4685,3814,754,8059,7700,5566,3669,4418,149,492,541,2462,89465.2,1069,578,1892,1571,323,2938,6923,3439,802,4490,2614,3311,1714,3676,701,1363,1183,762,1513,1633,3671,1050,4321,3992,743,7282,7017,5779,3729,4161,316,489,339,2222,87605.2
540650470,2168,943,511,1727,1182,316,2339,3876,2138,701,4200,1763,2497,1272,2209,589,924,1496,467,1129,892,1984,947,5810,2970,601,4227,5183,4071,3297,3322,190,370,381,1827,66351.3,980,614,1948,1161,235,1940,5426,2074,771,4318,1526,2645,1217,2628,617,1219,929,550,1197,1116,2382,889,4066,2984,512,5423,5679,3658,3250,2891,205,341,291,1624,67306.3
2516752858,2172,1046,524,1610,1198,344,3181,4456,2994,882,4009,2120,2654,1678,2901,728,1268,1670,445,1351,1048,3537,1058,4146,3445,717,5042,6130,4677,3959,3905,196,473,410,1888,75690.6,942,625,1419,1057,237,2662,6561,2589,814,3900,2313,2627,1700,3401,685,1280,921,767,1537,1088,3447,976,3973,3865,532,5288,5825,5067,3261,3909,277,426,247,1983,76198.8
740515345,2173,913,436,2939,1200,244,3217,4572,2715,764,4441,2180,2671,1767,2728,605,1358,1825,577,1575,1101,4543,1057,4379,3219,518,6366,6925,4800,4046,3591,238,485,474,2119,80587.9,987,650,2125,1339,312,2963,5994,3079,765,3940,2221,2616,1654,3249,626,1358,1468,679,1693,1347,3888,1070,4184,3769,491,6196,7191,5028,3952,3466,293,384,407,2348,81731.3
645593833,2174,1382,773,2386,1583,547,4280,6685,4249,1123,5846,2858,3285,1650,3543,802,1234,2412,668,1693,1349,4718,1526,5596,4612,840,7014,6855,6072,4199,5239,246,640,500,2508,98912.9,985,1035,2019,1671,333,4031,7914,3657,1021,5587,3068,3032,2108,3564,825,1501,1756,832,2103,1587,5232,1335,5194,4618,858,7623,7454,6192,4350,5331,338,433,314,2427,100325
886108441,2177,1084,512,2632,936,229,2734,4038,3183,989,5070,2000,2204,1564,2848,565,1299,1579,640,1176,825,3590,1153,4532,2842,489,5765,6963,3927,3600,3031,148,350,466,1917,74879.6,977,594,1858,939,220,2439,4811,2652,868,4608,2108,2096,1183,3037,545,1433,1129,745,1828,794,3572,1069,4279,3311,532,5425,6352,4445,3454,3122,210,294,312,1997,73237.8
2859326969,2178,1474,761,2970,1781,478,3789,5412,3400,890,5503,3212,3464,2055,3274,652,1524,1862,700,1656,1679,4545,1291,4799,4559,1052,7243,8520,5445,4452,4138,191,513,501,2206,95990.8,1156,852,2656,1863,314,3309,4753,4011,1033,5552,3017,3516,1985,3682,748,1605,1677,747,1727,1838,4790,1307,5069,4625,757,7023,8364,6136,3756,4503,320,415,405,2118,95627.7
